Timestamp,Event,Doctrine_Name,Doctrine_ID,Status
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:32,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:32,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:33,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:33,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:34,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:34,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:34,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:34,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:34,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:34,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:34,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:34,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:34,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:34,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:34,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
2025-10-22 21:20:34,LOAD_FAIL,Assassins_Plan_V13.json,Unknown,Error: 'charmap' codec can't encode character '\u2713' in position 1: character maps to <undefined>
2025-10-22 21:20:34,LOAD,Assassins_Plan_V13,TradeA_Assassins_V13,Success
